day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
6,Sun,9,09:00,39.000000,0.846154,0.000000,4.000000,0.987780,0.158171,0.975709,1.167376,1.360009,1.856123,0.000000,1.000000,1.000000,3.000000,3.620000
6,Sun,10,10:00,39.000000,1.384615,0.000000,4.000000,1.016065,0.162701,1.032389,0.733825,0.410261,-0.202760,1.000000,1.000000,2.000000,3.000000,3.620000
6,Sun,11,11:00,39.000000,0.974359,0.000000,5.000000,1.063440,0.170287,1.130904,1.091425,1.713826,4.325476,0.000000,1.000000,1.000000,3.000000,4.240000
6,Sun,12,12:00,39.000000,1.410256,0.000000,4.000000,1.185836,0.189886,1.406208,0.840866,0.424837,-0.649046,0.000000,1.000000,2.000000,3.100000,4.000000
6,Sun,13,13:00,39.000000,1.025641,0.000000,3.000000,1.012739,0.162168,1.025641,0.987421,0.267081,-1.441003,0.000000,1.000000,2.000000,2.100000,3.000000
6,Sun,14,14:00,39.000000,0.923077,0.000000,3.000000,0.839317,0.134398,0.704453,0.909260,0.712868,0.146408,0.000000,1.000000,1.000000,2.100000,3.000000
6,Sun,15,15:00,39.000000,0.923077,0.000000,3.000000,0.928627,0.148699,0.862348,1.006013,0.782126,-0.152880,0.000000,1.000000,1.000000,3.000000,3.000000
6,Sun,16,16:00,39.000000,0.538462,0.000000,2.000000,0.682339,0.109262,0.465587,1.267202,0.902060,-0.310438,0.000000,0.000000,1.000000,2.000000,2.000000
6,Sun,17,17:00,39.000000,0.538462,0.000000,3.000000,0.755546,0.120984,0.570850,1.403157,1.406505,1.749087,0.000000,0.000000,1.000000,2.000000,2.620000
6,Sun,18,18:00,39.000000,0.641026,0.000000,2.000000,0.706629,0.113151,0.499325,1.102342,0.647628,-0.716818,0.000000,1.000000,1.000000,2.000000,2.000000
6,Sun,19,19:00,39.000000,0.384615,0.000000,2.000000,0.590066,0.094486,0.348178,1.534172,1.284625,0.755782,0.000000,0.000000,1.000000,1.100000,2.000000
6,Sun,20,20:00,39.000000,0.666667,0.000000,4.000000,0.898342,0.143850,0.807018,1.347512,1.649469,3.541205,0.000000,0.000000,1.000000,2.000000,3.240000
6,Sun,21,21:00,39.000000,0.589744,0.000000,2.000000,0.677377,0.108467,0.458839,1.148596,0.727580,-0.519733,0.000000,0.000000,1.000000,2.000000,2.000000
6,Sun,22,22:00,39.000000,0.435897,0.000000,2.000000,0.552262,0.088433,0.304993,1.266954,0.759850,-0.490912,0.000000,0.000000,1.000000,1.000000,1.620000
6,Sun,23,23:00,39.000000,0.435897,0.000000,2.000000,0.598017,0.095759,0.357625,1.371922,1.037424,0.158277,0.000000,0.000000,1.000000,1.100000,2.000000
